"Local: ",01-Jan-00,08:01:49 AM,"tz_sec ",0
"Linux Epoch (ms): ",946684909000,,,,,,,,,,,,,,,,,,,
,SLOT C (300.00Hz),,,SLOT D (300.00Hz),,,,SLOT E (300.00Hz),,,,SLOT F (300.00Hz),,,,SLOT G (300.00Hz),,,
,ADPDCLAppStream,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,
,Epoch Delta TS,S1,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,
,28808681,2092,,28808681,210485,0,,28808681,1604,17,,28808681,212070,179,,28808681,389161,0
,28808681,2179,,28808681,210486,0,,28808681,1586,72,,28808681,212009,168,,28808681,389195,0
,28808762,2139,,28808762,210469,0,,28808762,1532,33,,28808762,211963,200,,28808762,389188,0
,28808762,2176,,28808762,210425,0,,28808762,1510,45,,28808762,211880,122,,28808762,389197,0
,28808843,2253,,28808843,210454,23,,28808843,1561,58,,28808843,211945,175,,28808843,389233,0
,28808843,2195,,28808843,210443,0,,28808843,1516,60,,28808843,211962,164,,28808843,389242,0
,28808924,2206,,28808924,210515,0,,28808924,1560,52,,28808924,212010,143,,28808924,389288,0
,28808924,2233,,28808924,210561,0,,28808924,1541,62,,28808924,212088,152,,28808924,389301,0
,28809004,2232,,28809004,210573,0,,28809004,1448,24,,28809004,212161,135,,28809004,389321,0
,28809004,2206,,28809004,210659,0,,28809004,1627,21,,28809004,212237,189,,28809004,389290,0
,28809086,2145,,28809086,210723,0,,28809086,1615,57,,28809086,212309,165,,28809086,389352,0
,28809086,2247,,28809086,210773,0,,28809086,1547,4,,28809086,212427,189,,28809086,389368,0
,28809167,2287,,28809167,210804,0,,28809167,1564,27,,28809167,212404,148,,28809167,389358,0
,28809167,2215,,28809167,210772,0,,28809167,1532,55,,28809167,212287,161,,28809167,389301,0
,28809248,2198,,28809248,210639,0,,28809248,1560,50,,28809248,212069,166,,28809248,389245,0
,28809248,2247,,28809248,210546,0,,28809248,1508,51,,28809248,211936,157,,28809248,389278,0
,28809329,2262,,28809329,210480,0,,28809329,1498,54,,28809329,211860,171,,28809329,389293,0
,28809329,2175,,28809329,210417,0,,28809329,1491,64,,28809329,211806,157,,28809329,389299,0
,28809410,2198,,28809410,210370,0,,28809410,1580,57,,28809410,211793,130,,28809410,389292,0
,28809410,2267,,28809410,210347,0,,28809410,1578,32,,28809410,211748,194,,28809410,389225,0
,28809491,2193,,28809491,210348,0,,28809491,1577,68,,28809491,211755,170,,28809491,389206,0
,28809491,2224,,28809491,210224,0,,28809491,1581,40,,28809491,211686,165,,28809491,389190,0
,28809572,2286,,28809572,210205,0,,28809572,1579,10,,28809572,211686,152,,28809572,389231,0
,28809572,2202,,28809572,210235,0,,28809572,1563,54,,28809572,211622,146,,28809572,389261,0
,28809654,2181,,28809654,210280,0,,28809654,1513,0,,28809654,211685,197,,28809654,389278,0
,28809654,2295,,28809654,210307,0,,28809654,1600,0,,28809654,211731,164,,28809654,389261,0
,28809735,2165,,28809735,210328,0,,28809735,1538,41,,28809735,211800,126,,28809735,389222,0
,28809735,2215,,28809735,210330,0,,28809735,1580,22,,28809735,211841,185,,28809735,389283,0
,28809816,2159,,28809816,210380,0,,28809816,1506,57,,28809816,211885,158,,28809816,389249,0
,28809816,2199,,28809816,210439,0,,28809816,1560,87,,28809816,211943,132,,28809816,389256,0
,28809897,2229,,28809897,210484,0,,28809897,1566,0,,28809897,211976,139,,28809897,389261,0
,28809897,2258,,28809897,210510,0,,28809897,1583,66,,28809897,212024,149,,28809897,389227,0
,28809978,2278,,28809978,210470,0,,28809978,1602,14,,28809978,211932,120,,28809978,389158,0
,28809978,2227,,28809978,210297,0,,28809978,1538,35,,28809978,211743,163,,28809978,389085,0
,28810058,2277,,28810058,210174,0,,28810058,1569,45,,28810058,211576,180,,28810058,389059,0
,28810058,2299,,28810058,210144,0,,28810058,1572,47,,28810058,211480,166,,28810058,389101,0
,28810139,2238,,28810139,210018,0,,28810139,1529,41,,28810139,211399,174,,28810139,389026,0
,28810139,2224,,28810139,210008,0,,28810139,1589,43,,28810139,211381,145,,28810139,389020,0
,28810221,2236,,28810221,209938,0,,28810221,1619,35,,28810221,211362,146,,28810221,388938,0
,28810221,2224,,28810221,209923,0,,28810221,1490,15,,28810221,211281,165,,28810221,388957,0
,28810302,2237,,28810302,209832,0,,28810302,1559,0,,28810302,211204,163,,28810302,388929,0
,28810302,2229,,28810302,209803,0,,28810302,1536,32,,28810302,211190,161,,28810302,388880,0
,28810383,2202,,28810383,209799,0,,28810383,1547,19,,28810383,211181,184,,28810383,388876,0
,28810383,2220,,28810383,209814,0,,28810383,1531,5,,28810383,211230,173,,28810383,388884,0
,28810464,2185,,28810464,209823,0,,28810464,1555,89,,28810464,211225,164,,28810464,388808,0
,28810464,2204,,28810464,209875,0,,28810464,1493,43,,28810464,211325,161,,28810464,388865,0
,28810545,2291,,28810545,209983,0,,28810545,1555,0,,28810545,211411,147,,28810545,388830,0
,28810545,2271,,28810545,210009,0,,28810545,1548,4,,28810545,211464,158,,28810545,388842,0
,28810626,2275,,28810626,210121,0,,28810626,1541,30,,28810626,211521,148,,28810626,388895,0
,28810626,2108,,28810626,210156,0,,28810626,1605,24,,28810626,211627,141,,28810626,388876,0
,28810708,2260,,28810708,210090,0,,28810708,1551,49,,28810708,211539,178,,28810708,388779,0
,28810708,2259,,28810708,209964,0,,28810708,1543,26,,28810708,211339,156,,28810708,388733,0
,28810789,2181,,28810789,209877,0,,28810789,1578,86,,28810789,211214,130,,28810789,388749,0
,28810789,2118,,28810789,209792,0,,28810789,1511,45,,28810789,211159,143,,28810789,388762,0
,28810870,2228,,28810870,209728,0,,28810870,1541,32,,28810870,211134,168,,28810870,388772,0
,28810870,2266,,28810870,209712,0,,28810870,1630,24,,28810870,211117,187,,28810870,388742,0
,28810951,2249,,28810951,209721,0,,28810951,1588,36,,28810951,211082,188,,28810951,388763,0
,28810951,2244,,28810951,209726,0,,28810951,1607,6,,28810951,211097,174,,28810951,388717,0
,28811031,2205,,28811031,209606,0,,28811031,1488,17,,28811031,211093,128,,28811031,388745,0
,28811031,2220,,28811031,209608,0,,28811031,1510,10,,28811031,211052,157,,28811031,388739,0
,28811112,2167,,28811112,209586,0,,28811112,1531,59,,28811112,211132,168,,28811112,388766,0
,28811112,2228,,28811112,209586,0,,28811112,1536,2,,28811112,211161,135,,28811112,388792,0
,28811193,2237,,28811193,209674,0,,28811193,1494,39,,28811193,211242,160,,28811193,388800,0
,28811193,2232,,28811193,209723,0,,28811193,1563,52,,28811193,211317,177,,28811193,388856,0
,28811275,2236,,28811275,209752,0,,28811275,1544,54,,28811275,211421,168,,28811275,388847,0
,28811275,2275,,28811275,209818,0,,28811275,1560,2,,28811275,211487,152,,28811275,388831,0
,28811356,2240,,28811356,209867,0,,28811356,1570,48,,28811356,211584,179,,28811356,388869,0
,28811356,2350,,28811356,209932,0,,28811356,1508,31,,28811356,211627,165,,28811356,388905,0
,28811437,2213,,28811437,209891,0,,28811437,1588,19,,28811437,211616,181,,28811437,388841,0
,28811437,2245,,28811437,209756,0,,28811437,1550,24,,28811437,211471,159,,28811437,388811,0
,28811518,2209,,28811518,209665,0,,28811518,1522,59,,28811518,211309,162,,28811518,388807,0
,28811518,2217,,28811518,209505,0,,28811518,1560,54,,28811518,211227,160,,28811518,388833,0
,28811599,2265,,28811599,209491,0,,28811599,1492,58,,28811599,211178,169,,28811599,388824,0
,28811599,2180,,28811599,209434,0,,28811599,1447,34,,28811599,211215,163,,28811599,388797,0
